,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
218,U001,200769623,WAL-MAR in,40:43.0,2020,1930751769,00:00.0,00:00.0,00:00.0,NAH4,56076.31,less than 0
219,U001,200980828,BEN E associates,43:13.7,2020,1930838209,00:00.0,00:00.0,00:00.0,NAD1,17770.01,less than 0
220,U001,200744019,TARG ,19:27.6,2020,1930751781,00:00.0,00:00.0,00:00.0,NAA8,58607.34,0-15
221,U001,200769623,WAL-MAR corp,51:04.5,2020,1930688185,00:00.0,00:00.0,00:00.0,NAH4,16674.74,less than 0
222,U001,200769623,WAL-MAR co,18:06.9,2020,1930843169,00:00.0,00:00.0,00:00.0,NAH4,32553,less than 0
223,CA02,140106408,WAL-M us,12:01.3,2020,2960624581,00:00.0,00:00.0,00:00.0,CA10,58841.804,0-15
224,U001,200769623,WAL-MAR corp,01:38.9,2020,1930885491,00:00.0,00:00.0,00:00.0,NAH4,52621.77,less than 0
225,U001,200936373,SUPE corporation,27:25.0,2020,1930809945,00:00.0,00:00.0,00:00.0,NAA8,88919.61,less than 0
226,CA02,140104285,BUY- corp,46:53.5,2020,2960624684,00:00.0,00:00.0,00:00.0,CA10,72782.85,0-15
227,U001,200152991,JET associates,56:36.8,2020,1930841854,00:00.0,00:00.0,00:00.0,NAA8,1677.91,less than 0
228,U001,200769623,WAL-MAR systems,09:06.0,2020,1930819119,00:00.0,00:00.0,00:00.0,NAH4,41628.67,less than 0
229,U001,200762301,C&S WH co,45:19.0,2020,1930745999,00:00.0,00:00.0,00:00.0,NAC6,6832.47,less than 0
230,U001,200148860,DOLLA llc,02:56.3,2020,1930637644,00:00.0,00:00.0,00:00.0,NAA8,16764.17,less than 0
231,U001,CCU013,KRAFT F associates,02:12.0,2020,1930681744,00:00.0,00:00.0,00:00.0,NAX2,15259.08,31-45
232,U001,200752302,KROGER co,13:09.9,2020,1930733766,00:00.0,00:00.0,00:00.0,NAA8,120098.69,less than 0
233,U001,200797984,PIGGLY corporation,45:17.7,2020,1930585699,00:00.0,00:00.0,00:00.0,NAA8,89737.26,less than 0
234,U001,200744019,TARG co,02:44.6,2020,1930800326,00:00.0,00:00.0,00:00.0,NAA8,16874.59,0-15
235,U001,200726979,BJ'S  co,16:11.9,2020,1930783750,00:00.0,00:00.0,00:00.0,NAA8,86.77,less than 0
236,U001,100031704,DELHAIZE corp,37:44.2,2020,1930744311,00:00.0,00:00.0,00:00.0,NAA8,20757.8,0-15
237,U001,200743123,KROGER corp,02:47.0,2020,1930639867,00:00.0,00:00.0,00:00.0,NAA8,145240.7,less than 0
238,U001,200729290,KROGER trust,52:56.3,2020,1930763883,00:00.0,00:00.0,00:00.0,NAA8,42613,less than 0
239,U001,200762301,C&S WH systems,07:08.2,2020,1930718141,00:00.0,00:00.0,00:00.0,NAC6,9987.73,less than 0
240,U001,200769623,WAL-MAR llc,11:04.7,2020,1930706309,00:00.0,00:00.0,00:00.0,NAH4,10921.35,less than 0
241,U001,200769623,WAL-MAR co,24:17.4,2020,1930883498,00:00.0,00:00.0,00:00.0,NAH4,60886.44,less than 0
242,U001,200762301,C&S WH foundation,42:03.9,2020,1930674261,00:00.0,00:00.0,00:00.0,NAC6,546.63,less than 0
243,U001,200705742,DOT us,26:49.4,2020,1930612079,00:00.0,00:00.0,00:00.0,NA32,37970.55,less than 0
244,U001,200353024,DECA corporation,08:56.6,2020,1930607001,00:00.0,00:00.0,00:00.0,NAM4,853.29,less than 0
245,U001,200744019,TARG us,01:10.3,2020,1930843065,00:00.0,00:00.0,00:00.0,NAA8,43184.27,0-15
246,U001,200769623,WAL-MAR associates,18:45.9,2020,1930582850,00:00.0,00:00.0,00:00.0,NAH4,32011.03,less than 0
247,U001,200705742,DOT in,09:43.4,2020,1930821659,00:00.0,00:00.0,00:00.0,NAA8,303.62,less than 0
248,U001,200466603,SMITH'S corp,52:47.9,2020,1930804830,00:00.0,00:00.0,00:00.0,NAA8,42993.7,less than 0
249,U001,200704045,RA corp,21:16.7,2020,1930592854,00:00.0,00:00.0,00:00.0,NAA8,16817.42,0-15
250,U001,200726979,BJ'S  corp,08:59.2,2020,1930659942,00:00.0,00:00.0,00:00.0,NAA8,66.37,less than 0
251,U001,200769623,WAL-MAR corp,39:36.5,2020,1930853383,00:00.0,00:00.0,00:00.0,NAH4,471.56,less than 0
252,CA02,140104409,LOB foundation,33:18.8,2020,2960620205,00:00.0,00:00.0,00:00.0,CA10,3908.079,0-15
253,CA02,140104409,LOB in,20:08.3,2020,2960622232,00:00.0,00:00.0,00:00.0,CA10,107686.299,0-15
254,U001,200541916,VF G corp,24:00.6,2020,1930886411,00:00.0,00:00.0,00:00.0,NAA8,34301.32,less than 0
255,U001,200230690,DECA llc,12:03.9,2020,1930585735,00:00.0,00:00.0,00:00.0,NAM4,3018.22,less than 0
256,U001,200744019,TARG llc,55:10.7,2020,1930739949,00:00.0,00:00.0,00:00.0,NAA8,11082.87,0-15
257,U001,200762301,C&S WH in,23:44.7,2020,1930637501,00:00.0,00:00.0,00:00.0,NAC6,69231.13,less than 0
258,U001,200769623,WAL-MAR in,13:16.0,2020,1930752538,00:00.0,00:00.0,00:00.0,NAH4,41038.99,less than 0
259,U001,200759878,SA in,09:11.4,2020,1930643630,00:00.0,00:00.0,00:00.0,NAGD,8510.4,less than 0
260,U001,200705089,JETR systems,45:58.6,2020,1930655043,00:00.0,00:00.0,00:00.0,NAA8,21345.17,less than 0
261,U001,200418007,AM systems,33:29.0,2020,1930854463,00:00.0,00:00.0,00:00.0,NAA8,7137.3,0-15
262,U001,200723794,MID MO trust,24:12.7,2020,1930594645,00:00.0,00:00.0,00:00.0,NAA8,47755.62,less than 0
263,U001,200782669,SYGMA us,15:19.9,2020,1930767662,00:00.0,00:00.0,00:00.0,NAD1,11770.15,less than 0
264,U001,200772595,SAFEW ,42:43.3,2020,1930733023,00:00.0,00:00.0,00:00.0,NAA8,32390.73,less than 0
265,U001,200769623,WAL-MAR foundation,59:44.1,2020,1930828807,00:00.0,00:00.0,00:00.0,NAH4,471.56,less than 0
266,U001,200718130,SYSCO F associates,17:16.1,2020,1930706380,00:00.0,00:00.0,00:00.0,NAA8,8077.18,less than 0
267,U001,200794332,COST in,31:26.7,2020,1930800572,00:00.0,00:00.0,00:00.0,NAAX,32391.9,less than 0
268,CA02,140104440,SO trust,05:14.2,2020,2960631309,00:00.0,00:00.0,00:00.0,CA10,82096.63,0-15
269,U001,200769623,WAL-MAR ,00:47.1,2020,1930798934,00:00.0,00:00.0,00:00.0,NAH4,17881.44,less than 0
270,U001,200759878,SA co,06:19.3,2020,1930671419,00:00.0,00:00.0,00:00.0,NAH4,4061.53,less than 0
271,U001,200769623,WAL-MAR llc,05:43.7,2020,1930799626,00:00.0,00:00.0,00:00.0,NAH4,25140.36,less than 0
272,U001,200779906,BOZZU trust,09:01.8,2020,1930641039,00:00.0,00:00.0,00:00.0,NAA8,21572.65,less than 0
273,U001,200769623,WAL-MAR in,32:23.1,2020,1930794281,00:00.0,00:00.0,00:00.0,NAH4,68350.38,less than 0
274,CA02,140104440,SO corp,47:43.2,2020,2960629673,00:00.0,00:00.0,00:00.0,CA10,103372.668,0-15
275,U001,200726979,BJ'S  in,24:39.7,2020,1930802645,00:00.0,00:00.0,00:00.0,NAA8,112816.17,less than 0
276,U001,200799367,MCL co,13:47.8,2020,1930594895,00:00.0,00:00.0,00:00.0,NAA8,83383.24,less than 0
277,U001,200769623,WAL-MAR llc,06:58.1,2020,1930717896,00:00.0,00:00.0,00:00.0,NAH4,28286.29,less than 0
278,CA02,140104331,CORE-M in,17:15.5,2020,2960621262,00:00.0,00:00.0,00:00.0,CA10,14182.35,0-15
279,U001,200936373,SUPE ,29:47.0,2020,1930584451,00:00.0,00:00.0,00:00.0,NAA8,15925,less than 0
280,U001,200656729,PERFOR trust,48:35.9,2020,1930610818,00:00.0,00:00.0,00:00.0,NAA8,30601.36,less than 0
281,U001,200744019,TARG corp,26:14.2,2020,1930666642,00:00.0,00:00.0,00:00.0,NAA8,2753.74,0-15
282,U001,200744019,TARG corp,52:05.5,2020,1930739330,00:00.0,00:00.0,00:00.0,NAA8,3605.7,0-15
283,U001,200769623,WAL-MAR llc,43:36.2,2020,1930746954,00:00.0,00:00.0,00:00.0,NAH4,6785.94,less than 0
284,U001,200769623,WAL-MAR trust,20:23.4,2020,1930793575,00:00.0,00:00.0,00:00.0,NAH4,9777.44,less than 0
285,U001,200762301,C&S WH us,34:17.6,2020,1930605664,00:00.0,00:00.0,00:00.0,NAC6,24031.95,less than 0
286,U001,200148860,DOLLA associates,15:26.2,2020,1930689325,00:00.0,00:00.0,00:00.0,NAA8,32990.46,less than 0
287,U001,200803720,DEC foundation,25:17.1,2020,1930612090,00:00.0,00:00.0,00:00.0,NAM4,66.48,less than 0
288,U001,200416837,DEC ,56:48.4,2020,1930857290,00:00.0,00:00.0,00:00.0,NAM2,5917.77,less than 0
289,U001,200726979,BJ'S  ,42:31.9,2020,1930822055,00:00.0,00:00.0,00:00.0,NAA8,2396.03,less than 0
290,U001,CCU013,KRAFT F trust,25:46.2,2020,1930571605,00:00.0,00:00.0,00:00.0,NAX2,77.07,31-45
291,U001,200915438,GROC in,30:07.5,2020,1930723164,00:00.0,00:00.0,00:00.0,NAA8,6713.52,less than 0
292,U001,200418007,AM us,19:32.2,2020,1930667012,00:00.0,00:00.0,00:00.0,NAGD,8294.4,less than 0
293,U001,200769623,WAL-MAR systems,36:35.1,2020,1930798110,00:00.0,00:00.0,00:00.0,NAH4,47118.53,less than 0
294,U001,200455322,PEA associates,51:02.2,2020,1930605944,00:00.0,00:00.0,00:00.0,NAD5,13326.85,0-15
295,CA02,140106408,WAL-M systems,05:03.1,2020,2960618297,00:00.0,00:00.0,00:00.0,CA10,9394.021,0-15
296,U001,200762301,C&S WH systems,52:19.2,2020,1930701231,00:00.0,00:00.0,00:00.0,NAC6,15724.32,less than 0
297,U001,200744019,TARG trust,05:35.6,2020,1930738290,00:00.0,00:00.0,00:00.0,NAA8,47540.39,0-15
298,U001,200992695,NUGG foundation,48:49.6,2020,1930820391,00:00.0,00:00.0,00:00.0,NAA8,30065.62,less than 0
299,U001,200744019,TARG trust,05:07.4,2020,1930834229,00:00.0,00:00.0,00:00.0,NAA8,39358.28,0-15
300,U001,200592182,DECA ,37:33.9,2020,1930708114,00:00.0,00:00.0,00:00.0,NAM4,513.16,less than 0
301,U001,200732755,KROGER associates,13:39.2,2020,1930605355,00:00.0,00:00.0,00:00.0,NAA8,7685.73,less than 0
302,CA02,140106408,WAL-M ,39:42.4,2020,2960621281,00:00.0,00:00.0,00:00.0,CA10,9694.384,0-15
303,CA02,140104440,SO associates,46:16.2,2020,2960621461,00:00.0,00:00.0,00:00.0,CA10,164366.223,0-15
304,U001,200519201,KROGE corp,00:26.8,2020,1930828957,00:00.0,00:00.0,00:00.0,NAA8,197963.27,less than 0
305,U001,200744019,TARG systems,57:23.1,2020,1930581162,00:00.0,00:00.0,00:00.0,NAA8,17812.07,0-15
306,U001,200148860,DOLLA corporation,13:37.6,2020,1930671635,00:00.0,00:00.0,00:00.0,NAA8,13271.03,less than 0
307,U001,200820380,SMITH'S corp,21:27.0,2020,1930580873,00:00.0,00:00.0,00:00.0,NAA8,15481.15,less than 0
308,U001,200704858,WAKE us,38:40.3,2020,1930803141,00:00.0,00:00.0,00:00.0,NAA8,100878.92,less than 0
309,U001,200762301,C&S WH systems,56:15.8,2020,1930765333,00:00.0,00:00.0,00:00.0,NAC6,76124.34,less than 0
310,U001,200769623,WAL-MAR systems,45:18.9,2020,1930664599,00:00.0,00:00.0,00:00.0,NAH4,4529.38,less than 0
311,U001,200762301,C&S WH systems,27:27.8,2020,1930685195,00:00.0,00:00.0,00:00.0,NAC6,1180.78,less than 0
312,U001,200704045,RA us,46:29.1,2020,1930682821,00:00.0,00:00.0,00:00.0,NAA8,17224.98,less than 0
313,U001,200772595,SAFEW llc,46:12.7,2020,1930727467,00:00.0,00:00.0,00:00.0,NAA8,2456.06,less than 0
314,U001,200744019,TARG trust,26:01.9,2020,1930698648,00:00.0,00:00.0,00:00.0,NAA8,33580.87,0-15
315,U001,200705742,DOT in,06:33.2,2020,1930593648,00:00.0,00:00.0,00:00.0,NAA8,10486.86,less than 0
316,U001,200769623,WAL-MAR trust,56:52.3,2020,1930623848,00:00.0,00:00.0,00:00.0,NAH4,14696.73,less than 0
317,U001,200799342,MITCH associates,32:43.6,2020,1930793138,00:00.0,00:00.0,00:00.0,NAA8,78109.83,less than 0
318,U013,140103480,PRIC systems,20:15.3,2020,1991839741,00:00.0,00:00.0,00:00.0,NAVF,21395.58,0-15
319,U001,100006311,QUALITY C us,42:21.0,2020,1930671166,00:00.0,00:00.0,00:00.0,NAA8,20175.8,0-15
320,U001,200803720,DEC ,06:33.1,2020,1930820211,00:00.0,00:00.0,00:00.0,NAM4,1977.62,less than 0
321,U001,200706844,WINC ,15:32.5,2020,1930669778,00:00.0,00:00.0,00:00.0,NAA8,15331.43,0-15
322,U001,200769623,WAL-MAR systems,24:53.1,2020,1930604650,00:00.0,00:00.0,00:00.0,NAH4,15893.81,less than 0
323,U001,200071186,FATH foundation,11:26.4,2020,1930789924,00:00.0,00:00.0,00:00.0,NAA8,46945.8,0-15
324,U001,200769623,WAL-MAR associates,29:09.2,2020,1930879136,00:00.0,00:00.0,00:00.0,NAH4,59462.27,less than 0
325,U001,200778870,C in,17:37.6,2020,1930647008,00:00.0,00:00.0,00:00.0,NAA8,9117.16,0-15
326,U001,200769623,WAL-MAR associates,24:56.4,2020,1930622144,00:00.0,00:00.0,00:00.0,NAH4,64440.87,less than 0
327,U001,200148860,DOLLA foundation,12:25.6,2020,1930710073,00:00.0,00:00.0,00:00.0,NAA8,66356.43,less than 0
328,U001,200782001,GORDO systems,19:08.1,2020,1930610058,00:00.0,00:00.0,00:00.0,NAA8,45773.88,less than 0
329,U001,100026809,PRES us,30:59.2,2020,1930731327,00:00.0,00:00.0,00:00.0,NA10,28778.75,0-15
330,U001,200769623,WAL-MAR ,32:41.3,2020,1930655609,00:00.0,00:00.0,00:00.0,NAH4,13347.31,less than 0
331,U001,200769623,WAL-MAR co,07:15.5,2020,1930772169,00:00.0,00:00.0,00:00.0,NAGD,131.58,less than 0
332,U001,200752302,KROGER associates,29:59.6,2020,1930776636,00:00.0,00:00.0,00:00.0,NAA8,75004.47,less than 0
333,U001,200769623,WAL-MAR foundation,59:33.3,2020,1930710731,00:00.0,00:00.0,00:00.0,NAH4,28295.59,less than 0
334,U001,200769623,WAL-MAR co,04:19.8,2020,1930826845,00:00.0,00:00.0,00:00.0,NAH4,2352.97,less than 0
335,U001,200711029,WEGMAN ,55:42.3,2020,1930599202,00:00.0,00:00.0,00:00.0,NAA8,66442.88,0-15
336,U001,200707822,PUBLI foundation,23:35.1,2020,1930776550,00:00.0,00:00.0,00:00.0,NAA8,160558.42,less than 0
337,U001,200592182,DECA corporation,51:53.0,2020,1930691960,00:00.0,00:00.0,00:00.0,NAM1,36102.76,less than 0
338,U001,200455322,PEA in,44:56.2,2020,1930787156,00:00.0,00:00.0,00:00.0,NAD5,49124.1,0-15
339,U001,200769623,WAL-MAR llc,54:16.9,2020,1930798325,00:00.0,00:00.0,00:00.0,NAH4,55399.42,less than 0
340,U001,200759878,SA ,33:19.7,2020,1930603081,00:00.0,00:00.0,00:00.0,NAH4,14022.8,less than 0
341,U001,200739534,OK ,36:30.2,2020,1930842944,00:00.0,00:00.0,00:00.0,NAA8,27131.85,less than 0
342,U001,200424504,M  corp,44:07.0,2020,1930594041,00:00.0,00:00.0,00:00.0,NACE,7405.23,31-45
343,U001,200769623,WAL-MAR us,17:30.5,2020,1930729868,00:00.0,00:00.0,00:00.0,NAH4,5310.44,less than 0
344,U001,100058003,ING co,49:52.8,2020,1930599489,00:00.0,00:00.0,00:00.0,NA32,2374.48,0-15
345,U001,200769623,WAL-MAR corporation,47:32.8,2020,1930609796,00:00.0,00:00.0,00:00.0,NAH4,79262.64,less than 0
346,U001,200732755,KROGER llc,52:49.0,2020,1930760367,00:00.0,00:00.0,00:00.0,NAA8,79604.8,less than 0
347,U001,200418007,AM ,47:20.1,2020,1930773639,00:00.0,00:00.0,00:00.0,NAA8,52193.28,less than 0
348,U001,200769623,WAL-MAR ,09:38.9,2020,1930584953,00:00.0,00:00.0,00:00.0,NAH4,661.11,less than 0
349,U001,200781484,MAPLE trust,04:47.8,2020,1930860068,00:00.0,00:00.0,00:00.0,NAA8,35464.06,less than 0
350,U001,200775094,SAVE M trust,09:52.0,2020,1930772956,00:00.0,00:00.0,00:00.0,NAA8,96825.11,less than 0
351,U001,200152991,JET systems,25:36.1,2020,1930668256,00:00.0,00:00.0,00:00.0,NAA8,1812.31,0-15
352,U001,200769623,WAL-MAR systems,48:24.7,2020,1930594653,00:00.0,00:00.0,00:00.0,NAH4,7230.78,less than 0
353,CA02,140104429,COSTCO systems,24:07.3,2020,2960616774,00:00.0,00:00.0,00:00.0,CA10,25041.59,0-15
354,U001,100031704,DELHAIZE us,02:15.2,2020,1930747630,00:00.0,00:00.0,00:00.0,NAGD,728.78,less than 0
355,U001,200769623,WAL-MAR foundation,56:24.5,2020,1930854376,00:00.0,00:00.0,00:00.0,NAH4,53201.11,less than 0
356,U001,200772670,ASSOCIAT trust,45:40.1,2020,1930583800,00:00.0,00:00.0,00:00.0,NAU5,602.9,less than 0
357,U001,200148860,DOLLA trust,58:29.7,2020,1930691226,00:00.0,00:00.0,00:00.0,NAA8,19666.18,less than 0
358,U001,200797452,US  us,15:51.9,2020,1930641707,00:00.0,00:00.0,00:00.0,NAA8,204.43,less than 0
359,CA02,140105785,SHOPPE foundation,33:11.4,2020,2960628703,00:00.0,00:00.0,00:00.0,CA10,27074.754,0-15
360,U001,200769623,WAL-MAR in,14:03.4,2020,1930730277,00:00.0,00:00.0,00:00.0,NAH4,15562.99,less than 0
361,U001,200769623,WAL-MAR co,05:16.4,2020,1930792925,00:00.0,00:00.0,00:00.0,NAH4,9099.16,less than 0
362,U001,200769623,WAL-MAR corp,38:05.8,2020,1930720154,00:00.0,00:00.0,00:00.0,NAH4,10472.25,less than 0
363,U001,200772595,SAFEW llc,14:39.2,2020,1930719448,00:00.0,00:00.0,00:00.0,NAA8,1235.36,less than 0
364,U001,200759878,SA corp,03:22.5,2020,1930768133,00:00.0,00:00.0,00:00.0,NAH4,54312.68,less than 0
365,U001,200707822,PUBLI corporation,45:09.8,2020,1930752516,00:00.0,00:00.0,00:00.0,NAA8,104769.48,less than 0
366,U001,200743996,STATER  corp,06:04.8,2020,1930723439,00:00.0,00:00.0,00:00.0,NAA8,47975.78,less than 0
367,U001,200769623,WAL-MAR systems,44:33.3,2020,1930637364,00:00.0,00:00.0,00:00.0,NAH4,13956.09,less than 0
368,U001,200769623,WAL-MAR associates,22:33.4,2020,1930776679,00:00.0,00:00.0,00:00.0,NAH4,39143.19,less than 0
369,U001,200769623,WAL-MAR us,53:52.8,2020,1930651757,00:00.0,00:00.0,00:00.0,NAH4,42089.37,less than 0
370,U001,200769623,WAL-MAR llc,54:50.1,2020,1930893128,00:00.0,00:00.0,00:00.0,NAH4,31794.87,less than 0
371,U001,200749225,SUPER  trust,32:55.8,2020,1930862405,00:00.0,00:00.0,00:00.0,NAA8,100980.4,0-15
372,U001,200759082,INGL associates,35:50.5,2020,1930654371,00:00.0,00:00.0,00:00.0,NAA8,36479.01,less than 0
373,U001,200769623,WAL-MAR trust,02:14.7,2020,1930652946,00:00.0,00:00.0,00:00.0,NAH4,58014.2,less than 0
374,U001,200759878,SA systems,26:13.5,2020,1930732203,00:00.0,00:00.0,00:00.0,NAH4,14016.25,less than 0
375,U001,200729942,SA foundation,51:30.5,2020,1930691589,00:00.0,00:00.0,00:00.0,NAA8,11657.35,less than 0
376,U001,200230690,DECA in,23:55.9,2020,1930804276,00:00.0,00:00.0,00:00.0,NAM4,242.28,less than 0
377,U001,200148860,DOLLA in,56:58.6,2020,1930587100,00:00.0,00:00.0,00:00.0,NAA8,84250.05,less than 0
378,CA02,140104440,SO foundation,45:18.4,2020,2960625185,00:00.0,00:00.0,00:00.0,CA10,81206.811,0-15
379,U001,100031704,DELHAIZE us,10:35.2,2020,1930802865,00:00.0,00:00.0,00:00.0,NAGD,728.78,less than 0
380,U001,200769623,WAL-MAR foundation,54:21.9,2020,1930819014,00:00.0,00:00.0,00:00.0,NAH4,23794.84,less than 0
381,U001,200769623,WAL-MAR associates,55:44.5,2020,1930587521,00:00.0,00:00.0,00:00.0,NAH4,5037.44,less than 0
382,U001,200790107,ROU llc,48:42.0,2020,1930863517,00:00.0,00:00.0,00:00.0,NAC6,119035.35,16-30
383,U001,200739074,STEWART foundation,27:37.3,2020,1930660502,00:00.0,00:00.0,00:00.0,NAA8,18008.27,0-15
384,CA02,140104440,SO corp,15:45.3,2020,2960624964,00:00.0,00:00.0,00:00.0,CA10,112913.43,0-15
385,U001,200705372,FR systems,01:33.9,2020,1930691620,00:00.0,00:00.0,00:00.0,NAA8,34757.57,less than 0
386,U013,CC3411,H.J. HEI associates,58:02.0,2020,1991839773,00:00.0,00:00.0,00:00.0,NAVF,11533.34,31-45
387,U001,200769623,WAL-MAR foundation,05:05.6,2020,1930829788,00:00.0,00:00.0,00:00.0,NAH4,661.11,less than 0
388,U001,200920735,ALBERT systems,37:18.5,2020,1930735188,00:00.0,00:00.0,00:00.0,NAA8,31220.28,less than 0
389,U001,200769623,WAL-MAR associates,47:46.6,2020,1930649490,00:00.0,00:00.0,00:00.0,NAH4,58603.01,less than 0
390,U001,100031704,DELHAIZE co,08:16.3,2020,1930666315,00:00.0,00:00.0,00:00.0,NAA8,63413.12,0-15
391,U001,200148860,DOLLA llc,54:34.0,2020,1930772689,00:00.0,00:00.0,00:00.0,NAGD,2049.76,less than 0
392,U001,200769623,WAL-MAR systems,55:36.1,2020,1930825733,00:00.0,00:00.0,00:00.0,NAH4,6621.57,less than 0
393,CA02,140106408,WAL-M trust,08:14.8,2020,2960626049,00:00.0,00:00.0,00:00.0,CA10,76.601,0-15
394,U001,200769623,WAL-MAR us,57:06.5,2020,1930704938,00:00.0,00:00.0,00:00.0,NAH4,13914.46,less than 0
395,U001,200772670,ASSOCIAT trust,23:53.3,2020,1930669789,00:00.0,00:00.0,00:00.0,NAU5,134292.79,less than 0
396,U001,200803720,DEC ,44:17.9,2020,1930689941,00:00.0,00:00.0,00:00.0,NAM2,7254.43,less than 0
397,U001,200780383,MEIJ co,08:45.0,2020,1930780091,00:00.0,00:00.0,00:00.0,NAA8,83679.13,less than 0
398,U001,200759878,SA corp,34:27.3,2020,1930651113,00:00.0,00:00.0,00:00.0,NAH4,12948.62,less than 0
399,U001,200726979,BJ'S  in,52:50.2,2020,1930630407,00:00.0,00:00.0,00:00.0,NAA8,929.93,less than 0
400,U001,200769623,WAL-MAR co,39:11.1,2020,1930650853,00:00.0,00:00.0,00:00.0,NAH4,6071.89,less than 0
401,U001,200729290,KROGER llc,41:56.3,2020,1930593379,00:00.0,00:00.0,00:00.0,NAA8,91923.26,less than 0
402,U001,200769623,WAL-MAR us,52:19.1,2020,1930724265,00:00.0,00:00.0,00:00.0,NAH4,29806.04,less than 0
403,U001,200418007,AM associates,04:25.4,2020,1930774890,00:00.0,00:00.0,00:00.0,NAA8,6094.99,less than 0
404,U001,200769623,WAL-MAR ,38:14.7,2020,1930692384,00:00.0,00:00.0,00:00.0,NAH4,18147.6,less than 0
405,U001,200769623,WAL-MAR associates,58:00.0,2020,1930592130,00:00.0,00:00.0,00:00.0,NAH4,56744.81,less than 0
406,U001,200769623,WAL-MAR associates,07:50.0,2020,1930875354,00:00.0,00:00.0,00:00.0,NAH4,49872.43,less than 0
407,U001,200761734,H E BUT corporation,19:07.4,2020,1930651650,00:00.0,00:00.0,00:00.0,NAA8,74460.6,less than 0
408,U001,200726979,BJ'S  ,14:26.0,2020,1930603111,00:00.0,00:00.0,00:00.0,NAA8,754.83,less than 0
409,U001,200707741,SMART &  co,45:44.8,2020,1930729109,00:00.0,00:00.0,00:00.0,NAA8,15913.01,less than 0
410,U001,200769623,WAL-MAR in,50:01.2,2020,1930803359,00:00.0,00:00.0,00:00.0,NAH4,1898.9,less than 0
411,U001,200769623,WAL-MAR foundation,45:09.7,2020,1930783613,00:00.0,00:00.0,00:00.0,NAH4,5126.33,less than 0
412,U001,200920735,ALBERT ,41:39.2,2020,1930733359,00:00.0,00:00.0,00:00.0,NAA8,74878.14,less than 0
413,U001,200782001,GORDO co,22:51.5,2020,1930584057,00:00.0,00:00.0,00:00.0,NAA8,14705.86,less than 0
414,U001,200769623,WAL-MAR in,18:18.7,2020,1930882887,00:00.0,00:00.0,00:00.0,NAH4,19703.3,less than 0
415,U001,200769623,WAL-MAR co,20:52.2,2020,1930787797,00:00.0,00:00.0,00:00.0,NAH4,12291.24,less than 0
416,U001,100015557,BI us,45:44.6,2020,1930602623,00:00.0,00:00.0,00:00.0,NAA8,49175.63,less than 0
417,U001,200418007,AM co,55:14.8,2020,1930781107,00:00.0,00:00.0,00:00.0,NAA8,23753.76,less than 0
418,U001,200769623,WAL-MAR systems,59:38.5,2020,1930644277,00:00.0,00:00.0,00:00.0,NAH4,34934.61,less than 0
419,U001,200769623,WAL-MAR co,21:21.4,2020,1930670587,00:00.0,00:00.0,00:00.0,NAH4,60876.69,less than 0
420,U001,200760666,KEHE  corporation,50:01.8,2020,1930708241,00:00.0,00:00.0,00:00.0,NAA8,21097.89,less than 0
421,U001,200769623,WAL-MAR in,06:05.2,2020,1930705472,00:00.0,00:00.0,00:00.0,NAH4,91.93,less than 0
422,U001,200769623,WAL-MAR ,50:32.2,2020,1930666543,00:00.0,00:00.0,00:00.0,NAH4,10923.4,less than 0
423,U001,200762301,C&S WH associates,29:14.5,2020,1930768188,00:00.0,00:00.0,00:00.0,NAC6,91658.63,less than 0
424,U001,200624321,FOOD systems,20:23.8,2020,1930664431,00:00.0,00:00.0,00:00.0,NAA8,2442,less than 0
425,U001,200706844,WINC in,19:15.0,2020,1930607504,00:00.0,00:00.0,00:00.0,NAA8,12677.02,0-15
426,U001,200706844,WINC systems,49:59.8,2020,1930861648,00:00.0,00:00.0,00:00.0,NAA8,8096.2,0-15
427,U001,200637068,CON corporation,07:29.2,2020,1930654490,00:00.0,00:00.0,00:00.0,NAA8,5868.24,less than 0
428,U001,200769623,WAL-MAR in,44:42.9,2020,1930749253,00:00.0,00:00.0,00:00.0,NAH4,15.76,less than 0
429,U001,200803720,DEC llc,49:55.1,2020,1930765386,00:00.0,00:00.0,00:00.0,NAM4,4219.56,less than 0
430,U001,200780383,MEIJ llc,05:47.6,2020,1930699736,00:00.0,00:00.0,00:00.0,NAA8,50976.68,less than 0
431,U001,200769623,WAL-MAR systems,10:32.2,2020,1930812745,00:00.0,00:00.0,00:00.0,NAH4,25931.86,less than 0
432,U001,200794332,COST llc,52:20.9,2020,1930814369,00:00.0,00:00.0,00:00.0,NAAX,14204.38,less than 0
